ATP-dependent RNA helicase YfmL	RNA Metabolism	RNA processing and modification	ATP-dependent RNA helicases, bacterial
ATP-dependent RNA helicase BA2475	RNA Metabolism	RNA processing and modification	ATP-dependent RNA helicases, bacterial
ABC transport system, permease component YbhR	Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh
ABC transport system, permease component YbhS	Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh
ABC transporter multidrug efflux pump, fused ATP-binding domains	Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh
Predicted membrane fusion protein (MFP) component of efflux pump, membrane anchor protein YbhG	Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh
Transcriptional regulator YbiH, TetR family	Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh
Accessory colonization factor AcfA	Virulence, Disease and Defense	Adhesion	Accessory colonization factor
Accessory colonization factor AcfB	Virulence, Disease and Defense	Adhesion	Accessory colonization factor
Accessory colonization factor AcfC	Virulence, Disease and Defense	Adhesion	Accessory colonization factor
Accessory colonization factor AcfD precursor	Virulence, Disease and Defense	Adhesion	Accessory colonization factor
2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific (EC 1.1.1.4)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetoin (diacetyl) reductase (EC 1.1.1.5)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetoin catabolism protein X	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase large subunit (EC 2.2.1.6)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase small subunit (EC 2.2.1.6)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase small subunit (EC 2.2.1.6), predicted	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase small subunit (EC 2.2.1.6), predicted, Archaeal type	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase small subunit (EC 2.2.1.6), predicted, Archaeal type 2	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetolactate synthase, catabolic (EC 2.2.1.6)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Alpha-acetolactate decarboxylase (EC 4.1.1.5)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Transcriptional activator of acetoin dehydrogenase operon AcoR	Carbohydrates	Fermentation	Acetoin, butanediol metabolism
Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Butyryl-CoA dehydrogenase (EC 1.3.99.2)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Electron transfer flavoprotein, alpha subunit	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Electron transfer flavoprotein, beta subunit	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Alcohol dehydrogenase (EC 1.1.1.1)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetaldehyde dehydrogenase (EC 1.2.1.10)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetoacetate metabolism regulatory protein AtoC	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetoacetate decarboxylase (EC 4.1.1.4)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
NADH-dependent butanol dehydrogenase B (EC 1.1.1.-)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
NADH-dependent butanol dehydrogenase (EC 1.1.1.-)	Carbohydrates	Fermentation	Acetone Butanol Ethanol Synthesis
Acetone carboxylase, alpha subunit (EC 6.4.1.6)	Carbohydrates		Acetone carboxylase
Acetone carboxylase, beta subunit (EC 6.4.1.6)	Carbohydrates		Acetone carboxylase
Acetone carboxylase, gamma subunit (EC 6.4.1.6)	Carbohydrates		Acetone carboxylase
Acetone carboxylase, beta subunit (EC 6.4.1.6)	Aceton metabolism		Acetone carboxylase subunits 2
Acetone carboxylase, alpha subunit (EC 6.4.1.6)	Aceton metabolism		Acetone carboxylase subunits 2
Acetone carboxylase, gamma subunit (EC 6.4.1.6)	Aceton metabolism		Acetone carboxylase subunits 2
Acetophenone carboxylase subunit Apc1 (EC 6.4.1.8)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Acetophenone carboxylase 1
Acetophenone carboxylase subunit Apc2 (EC 6.4.1.8)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Acetophenone carboxylase 1
Acetophenone carboxylase subunit Apc3 (EC 6.4.1.8)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Acetophenone carboxylase 1
Acetophenone carboxylase subunit Apc4 (EC 6.4.1.8)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Acetophenone carboxylase 1
Acetophenone carboxylase subunit Apc5 (EC 6.4.1.8)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Acetophenone carboxylase 1
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
ATP-citrate (pro-S-)-lyase, subunit 1 (EC 2.3.3.8)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
ATP-citrate (pro-S-)-lyase, subunit 2 (EC 2.3.3.8)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Pyruvate decarboxylase (EC 4.1.1.1)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Alcohol dehydrogenase (EC 1.1.1.1)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
L-lactate dehydrogenase (EC 1.1.1.27)	Carbohydrates	Central carbohydrate metabolism	Acetyl-CoA biosynthesis in plants
Acetyl-coenzyme A carboxyl transferase domain of homomeric ACCase (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Biotin carboxyl carrier domain of homomeric Acetyl-CoA carboxylase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Biotin carboxylase domain of homomeric ACCase (EC 6.3.4.14)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acetyl-CoA carboxylase complexes in plants
3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acetoacetate metabolism regulatory protein AtoC	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acetoacetyl-CoA reductase (EC 1.1.1.36)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Butyrate kinase (EC 2.7.2.7)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Butyrate-acetoacetate CoA-transferase subunit A (EC 2.8.3.9)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Butyrate-acetoacetate CoA-transferase subunit B (EC 2.8.3.9)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Butyryl-CoA dehydrogenase (EC 1.3.99.2)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Electron transfer flavoprotein, alpha subunit	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Electron transfer flavoprotein, beta subunit	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Enoyl-CoA hydratase (EC 4.2.1.17)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Ferredoxin-like protein	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Ferredoxin-like protein FixX	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Ferredoxin-like protein YdiT	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Ferredoxin-like protein YgcO	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
phosphotransbutyrylase (EC 2.3.1.19)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Probable electron transfer flavoprotein-quinone oxidoreductase FixC (EC 1.5.5.-)	Carbohydrates	Fermentation	Acetyl-CoA fermentation to Butyrate
Acyclic terpenes utilization regulator AtuR, TetR family	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
3-hydroxy-3isohexenylglutaryl-CoA:acetate lyase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Citronellol and citronellal dehydrogenase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Geranyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.5)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Citronellyl-CoA dehydrogenase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Isohexenylglutaconyl-CoA hydratase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Geranyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.5)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic terpenes utilization
Autoinducer synthesis protein LuxI	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Transcriptional activator protein LuxR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Transcriptional regulator LasR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
N-acyl-L-homoserine lactone synthetase LasI	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
N-acyl-L-homoserine lactone synthetase TraI	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Autoinducer-binding transcriptional regulator LuxR-type	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Autoinducer synthase LuxI-type	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
N-acyl-L-homoserine lactone synthetase RhlL	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Transcriptional regulator RhlR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
FIG005933: hypothetical protein	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Autoinducer synthase BpsI	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Autoinducer-binding transcriptional regulator BpsR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
hypothetical protein clustered with LuxR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Autoinducer synthesis protein SolI	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Transcriptional activator protein solR	Regulation and Cell signaling	Quorum sensing and biofilm formation	Acyl Homoserine Lactone (AHL) Autoinducer Quorum Sensing_
Acyl-CoA thioesterase II (EC 3.1.2.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
TesB-like acyl-CoA thioesterase 1	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
TesB-like acyl-CoA thioesterase 2	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
TesB-like acyl-CoA thioesterase 3	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
TesB-like acyl-CoA thioesterase 4	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
TesB-like acyl-CoA thioesterase 5	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA thioesterase II
D-cysteine desulfhydrase (EC 4.4.1.15)	Virulence	Resistance to antibiotics and toxic compounds	Adaptation to d-cysteine
L-Cystine ABC transporter, periplasmic cystine-binding protein	Virulence	Resistance to antibiotics and toxic compounds	Adaptation to d-cysteine
Cystine ABC transporter, permease protein	Virulence	Resistance to antibiotics and toxic compounds	Adaptation to d-cysteine
Cystine ABC transporter, ATP-binding protein	Virulence	Resistance to antibiotics and toxic compounds	Adaptation to d-cysteine
Flagellar protein FlgT	Motility and Chemotaxis	Flagellar motility in Prokaryota	Additional flagellar genes in Vibrionales
Flagellar protein FlgP	Motility and Chemotaxis	Flagellar motility in Prokaryota	Additional flagellar genes in Vibrionales
Flagellar protein FlgO	Motility and Chemotaxis	Flagellar motility in Prokaryota	Additional flagellar genes in Vibrionales
Purine nucleoside phosphorylase (EC 2.4.2.1)	Nucleosides and Nucleotides		Adenosyl nucleosidases
5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	Nucleosides and Nucleotides		Adenosyl nucleosidases
S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	Nucleosides and Nucleotides		Adenosyl nucleosidases
5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein BA2564	Nucleosides and Nucleotides		Adenosyl nucleosidases
5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein BCZK2595	Nucleosides and Nucleotides		Adenosyl nucleosidases
hydrolase, haloacid dehalogenase-like family protein BCZK2594	Nucleosides and Nucleotides		Adenosyl nucleosidases
5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein BT9727_1702	Nucleosides and Nucleotides		Adenosyl nucleosidases
5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein VF1653	Nucleosides and Nucleotides		Adenosyl nucleosidases
hypothetical protein Bcep3774, commonly clustered with carotenoid biosynthesis	Nucleosides and Nucleotides		Adenosyl nucleosidases
Accumulation-associated protein AAP	Virulence, Disease and Defense	Adhesion	Adhesins in Staphylococcus
